# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	C05p088740.1_BolQHC	9012.6	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	C07p061210.1_BolQHC	8787.9	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	C07p059730.1_BolQHC	5310.8	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	C03p069550.1_BolQHC	5088.1	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	C01p000610.1_BolQHC	4980.9	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	C01p033330.1_BolQHC	5101.0	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	C01p042570.1_BolQHC	4751.6	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	C04p025900.1_BolQHC	4758.4	2226	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	C03p032460.1_BolQHC	4424.5	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	C02p042940.1_BolQHC	4633.4	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	C05p052250.1_BolQHC	3975.0	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	C04p060750.1_BolQHC	4454.2	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	C04p001770.1_BolQHC	4217.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	C03p017340.1_BolQHC	4404.0	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	C07p060160.1_BolQHC	4022.2	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	C02p072500.1_BolQHC	4006.7	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	C04p064660.1_BolQHC	3597.4	1742	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	C07p054140.1_BolQHC	3491.6	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	C08p076240.1_BolQHC	3710.3	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	C06p048190.1_BolQHC	3606.7	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	C05p076260.1_BolQHC	3930.5	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	C09p012390.1_BolQHC	3639.7	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	C07p069430.1_BolQHC	3147.3	1824	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	C01p018920.1_BolQHC	3275.6	1822	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	C04p012730.1_BolQHC	3875.0	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Complete	C05p055820.1_BolQHC	3055.7	1664	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Complete	C08p060270.1_BolQHC	3561.5	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Complete	C03p027790.1_BolQHC	3353.7	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	C01p070160.1_BolQHC	3290.5	1775	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	C05p089280.1_BolQHC	3103.2	1759	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	C05p000870.1_BolQHC	3347.6	1577	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	C06p024770.1_BolQHC	3271.6	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	C07p040140.1_BolQHC	3350.1	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Complete	C05p078710.1_BolQHC	3259.5	1678	https://v10-1.orthodb.org/?query=90at3699	SNF2-related, N-terminal domain
