# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Duplicated	BjuLA05G036500.1	9023.9	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
1at3699	Duplicated	BjuLB01G000790.1	9019.5	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Duplicated	BjuLA03G018490.1	8833.4	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
2at3699	Duplicated	BjuLB02G060300.1	8808.6	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Duplicated	BjuLA06G011990.1	5309.2	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
14at3699	Duplicated	BjuLB02G061440.1	5341.7	2868	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Duplicated	BjuLA06G018540.1	5116.7	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
15at3699	Duplicated	BjuLB06G032270.1	5088.9	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Duplicated	BjuLB05G057870.1	4988.5	2559	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
18at3699	Duplicated	BjuLA01G041780.1	5014.1	2556	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Duplicated	BjuLA01G021470.1	5108.2	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
19at3699	Duplicated	BjuLB05G020080.1	5058.6	2651	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Duplicated	BjuLA01G015540.1	4770.0	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
20at3699	Duplicated	BjuLB07G032000.1	4753.2	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Duplicated	BjuLA07G014280.1	4770.2	2228	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
30at3699	Duplicated	BjuLB06G038440.1	4758.8	2225	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Duplicated	BjuLA03G035050.1	4436.9	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
31at3699	Duplicated	BjuLB08G031050.1	4416.5	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Duplicated	BjuLB05G015370.1	4656.6	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
33at3699	Duplicated	BjuLA02G017400.1	4654.2	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Duplicated	BjuLA05G023930.1	4005.4	2342	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
34at3699	Duplicated	BjuLB01G013390.1	3957.5	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
