# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	rna-XM_009149116.3	9037.8	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	rna-XM_009138142.3	8834.8	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	rna-XM_009152750.3	5336.6	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	rna-XM_009151957.2	5114.0	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	rna-XM_009124573.3	5014.2	2556	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	rna-XM_009103547.3	5108.2	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	rna-XM_009104500.3	4767.8	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	rna-XM_009105313.3	4771.7	2228	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	rna-XM_018657650.2	4420.6	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	rna-XM_009130214.3	4657.0	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	rna-XM_009147582.3	3997.4	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	rna-XM_009142116.3	4498.1	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	rna-XM_033292510.1	4074.0	2148	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	rna-XM_009134225.2	4403.5	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	rna-XM_009152712.3	4055.1	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	rna-XM_033284461.1	4015.4	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	rna-XM_033290772.1	3603.0	1747	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	rna-XM_009153587.3	3501.6	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	rna-XM_009119499.3	3719.4	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	rna-XM_009107003.3	3611.4	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	rna-XM_018659265.2	3942.3	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	rna-XM_009113989.3	3817.4	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	rna-XM_009138280.3	3278.4	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	rna-XM_033288069.1	3137.9	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	rna-XM_009145304.3	3876.4	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
