# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	gene-GSBRNA2T00076274001	9016.3	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Fragmented	gene-GSBRNA2T00034576001	2544.4	1313	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Missing
15at3699	Complete	gene-GSBRNA2T00016363001	4800.3	2529	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Duplicated	gene-GSBRNA2T00075132001	4993.1	2563	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
18at3699	Duplicated	gene-GSBRNA2T00073975001	4968.8	2558	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	gene-GSBRNA2T00014514001	4074.3	2236	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Missing
30at3699	Missing
31at3699	Complete	gene-GSBRNA2T00066139001	3818.5	1896	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Duplicated	gene-GSBRNA2T00064180001	4648.3	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
33at3699	Duplicated	gene-GSBRNA2T00017872001	4455.4	2165	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Missing
37at3699	Complete	gene-GSBRNA2T00032880001	4390.7	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	gene-GSBRNA2T00020222001	4230.2	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	gene-GSBRNA2T00086695001	4427.8	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Missing
45at3699	Complete	gene-GSBRNA2T00075549001	3934.4	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	gene-GSBRNA2T00058312001	3534.9	1747	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Missing
51at3699	Missing
53at3699	Missing
58at3699	Missing
60at3699	Missing
62at3699	Duplicated	gene-GSBRNA2T00072690001	3107.6	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	gene-GSBRNA2T00048699001	3142.3	1799	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	gene-GSBRNA2T00053930001	3826.8	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Missing
75at3699	Missing
78at3699	Duplicated	gene-GSBRNA2T00058390001	3247.0	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
78at3699	Duplicated	gene-GSBRNA2T00019127001	3238.0	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	gene-GSBRNA2T00064138001	3082.6	1781	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	gene-GSBRNA2T00092274001	3101.5	1780	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	gene-GSBRNA2T00041301001	3252.7	1775	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	gene-GSBRNA2T00085395001	3155.3	1541	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	gene-GSBRNA2T00049864001	3271.6	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
