# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	C05p079960.1_BolYY	9011.7	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	C07p074180.1_BolYY	8787.9	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	C07p072550.1_BolYY	5333.3	2874	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	C03p071740.1_BolYY	5088.1	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	C01p000620.1_BolYY	4995.2	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	C01p033500.1_BolYY	2154.2	1354	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	C01p044450.1_BolYY	4754.6	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	C04p026690.1_BolYY	4757.0	2227	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	C03p032730.1_BolYY	4415.5	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	C02p043920.1_BolYY	4639.6	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	C05p060670.1_BolYY	3982.8	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	C04p061970.1_BolYY	4457.8	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	C04p001710.1_BolYY	4217.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	C03p017300.1_BolYY	4395.0	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	C07p073040.1_BolYY	4017.4	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	C02p072900.1_BolYY	4007.8	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	C04p065910.1_BolYY	3594.8	1741	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	C07p066610.1_BolYY	3487.4	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	C08p068690.1_BolYY	3707.8	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	C06p050670.1_BolYY	3612.7	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	C05p067560.1_BolYY	3934.5	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
