# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	BniB01g061080.2N.1	9015.7	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	BniB02g076400.2N.1	8795.7	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	BniB02g077510.2N.1	5323.3	2867	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	BniB06g024040.2N.1	5089.7	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	BniB05g000500.2N.1	4993.0	2559	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	BniB05g047100.2N.1	5062.7	2651	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	BniB07g045450.2N.1	4749.9	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	BniB06g016030.2N.1	4758.8	2225	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	BniB08g032790.2N.1	4421.6	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	BniB05g054290.2N.1	4655.1	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	BniB01g045320.2N.1	3950.1	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	BniB01g021510.2N.1	4448.3	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	BniS02554g070.2N.1	4192.5	2186	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	BniB08g016600.2N.1	4400.8	1959	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	BniB02g077250.2N.1	4012.0	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	BniB04g002870.2N.1	4003.2	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	BniB01g017720.2N.1	3608.9	1743	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	BniB02g068440.2N.1	3445.9	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	BniB03g027050.2N.1	3711.3	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	BniB03g044410.2N.1	3565.0	1806	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	BniB01g050470.2N.1	3937.9	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	BniB06g037310.2N.1	3596.5	1709	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	BniB05g014180.2N.1	3156.8	1824	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	BniB02g080160.2N.1	3143.5	1822	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	BniB06g007560.2N.1	3873.6	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Complete	BniB01g047410.2N.1	2878.4	1545	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Complete	BniB08g068540.2N.1	3550.8	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Complete	BniB08g027150.2N.1	3199.4	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	BniB07g061780.2N.1	3192.8	1779	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	BniB01g060490.2N.1	2795.2	1572	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	BniB03g037380.2N.1	3358.5	1579	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	BniB06g059770.2N.1	3271.4	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	BniB06g015890.2N.1	3339.2	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Complete	BniB01g052280.2N.1	3245.0	1679	https://v10-1.orthodb.org/?query=90at3699	SNF2-related, N-terminal domain
91at3699	Complete	BniB02g089590.2N.1	3174.6	1721	https://v10-1.orthodb.org/?query=91at3699	Nucleoporin (DUF3414)
94at3699	Complete	BniB08g064300.2N.1	2624.4	1700	https://v10-1.orthodb.org/?query=94at3699	uncharacterized protein LOC103840946
96at3699	Complete	BniB05g005210.2N.1	2994.1	1541	https://v10-1.orthodb.org/?query=96at3699	Tetratricopeptide repeat (TPR)-like superfamily protein
97at3699	Complete	BniB03g042730.2N.1	2887.8	1505	https://v10-1.orthodb.org/?query=97at3699	DNA-directed DNA polymerase, family B, exonuclease domain
98at3699	Duplicated	BniB06g004810.2N.1	2828.7	1511	https://v10-1.orthodb.org/?query=98at3699	RNA polymerase Rpb1, domain 3
98at3699	Duplicated	BniB08g025810.2N.1	3037.6	1510	https://v10-1.orthodb.org/?query=98at3699	RNA polymerase Rpb1, domain 3
102at3699	Complete	BniB08g006380.2N.1	3121.4	1435	https://v10-1.orthodb.org/?query=102at3699	Zinc finger, RING-type
103at3699	Complete	BniB07g026890.2N.1	3315.7	1602	https://v10-1.orthodb.org/?query=103at3699	Proteasome activator Blm10, mid region
107at3699	Complete	BniB06g062310.2N.1	3168.1	1535	https://v10-1.orthodb.org/?query=107at3699	Sec7, C-terminal
112at3699	Complete	BniB05g018780.2N.1	2872.4	1505	https://v10-1.orthodb.org/?query=112at3699	tRNA/rRNA methyltransferase, SpoU type
113at3699	Complete	BniB02g000840.2N.1	3256.4	1541	https://v10-1.orthodb.org/?query=113at3699	Sec7, C-terminal
115at3699	Complete	BniB01g007830.2N.1	3026.2	1483	https://v10-1.orthodb.org/?query=115at3699	Protein SHOOT GRAVITROPISM 6
119at3699	Complete	BniB03g049090.2N.1	2894.8	1394	https://v10-1.orthodb.org/?query=119at3699	UDP-glucose:Glycoprotein Glucosyltransferase
121at3699	Complete	BniB05g065760.2N.1	1198.9	605	https://v10-1.orthodb.org/?query=121at3699	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
125at3699	Complete	BniB01g045100.2N.1	2791.7	1538	https://v10-1.orthodb.org/?query=125at3699	Autophagy-related, C-terminal
