# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	rna-XM_013728085.1	9012.6	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	rna-XM_013739752.1	8791.7	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	rna-XM_013742036.1	5314.4	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Fragmented	rna-XM_013773536.1	2098.5	1150	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	rna-XM_013739501.1	4980.9	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	rna-XM_013749091.1	5071.6	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	rna-XM_013749601.1	4747.7	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	rna-XM_013779576.1	4760.4	2226	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	rna-XM_013772734.1	4424.4	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	rna-XM_013764726.1	4643.9	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	rna-XM_013730858.1	3982.8	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	rna-XM_013780802.1	4453.0	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	rna-XM_013778093.1	4227.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	rna-XM_013771063.1	4404.0	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	rna-XM_013742098.1	4018.3	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	rna-XM_013765012.1	4008.6	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	rna-XM_013780531.1	3593.2	1741	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	rna-XM_013742440.1	3490.9	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	rna-XM_013748977.1	3710.3	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	rna-XM_013736083.1	3609.2	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	rna-XM_013730781.1	3930.5	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	rna-XM_013750974.1	3812.2	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	rna-XM_013738033.1	3144.3	1824	https://v10-1.orthodb.org/?query=62at3699	Separase
