homology_group,1,2,3,4
242441,1,1,1,1
242442,1,1,1,1
242443,1,0,1,0
242444,1,0,0,0
242445,1,0,0,0
242446,1,1,1,1
242447,1,1,1,1
242448,1,1,1,1
242449,1,1,1,1
242450,1,0,0,0
242451,1,0,0,0
242452,1,1,1,1
242453,1,1,0,0
242454,1,1,1,1
242455,1,1,1,1
242456,1,1,0,1
242457,1,1,1,0
242458,1,1,0,0
242459,0,1,1,0
242460,1,0,1,0
242461,1,0,0,0
242462,1,1,1,1
242463,1,0,0,0
242464,1,1,1,1
242465,1,0,0,0
242466,1,0,0,0
242467,1,0,0,0
242468,1,1,1,1
242469,1,1,1,1
242470,1,1,1,1
242471,1,1,0,0
242472,1,0,0,0
242473,1,0,1,1
242474,0,1,1,1
242475,1,0,1,1
242476,1,0,0,0
242477,1,1,1,1
242478,1,1,1,1
242479,1,0,1,1
242480,1,1,1,1
242481,1,0,0,0
242482,1,1,1,0
242483,1,0,0,0
242484,1,0,0,0
242485,1,0,0,0
242486,1,0,0,0
242487,1,1,1,1
242488,1,1,1,1
242489,1,0,0,0
242490,1,1,1,1
242491,1,0,0,1
242492,1,0,0,1
242493,1,1,1,1
242494,1,1,1,1
242495,1,1,1,1
242496,1,0,0,0
242497,1,0,1,1
242498,1,1,1,1
242499,1,1,1,1
242500,1,1,1,1
242501,1,0,0,0
242502,1,1,1,1
242503,1,0,0,0
242504,1,1,1,1
242505,1,0,0,0
242506,1,1,1,1
242507,1,1,0,1
242508,0,1,0,1
242509,1,1,1,1
242510,1,1,1,1
242511,1,1,1,1
242512,1,1,1,1
242513,1,0,1,0
242514,1,0,0,0
242515,1,0,0,0
242516,1,0,0,0
242517,1,1,1,1
242518,1,1,1,1
242519,1,0,0,0
242520,1,1,1,1
242521,1,1,1,1
242522,1,1,1,1
242523,1,1,1,1
242524,1,0,0,0
242525,1,0,0,0
242526,1,1,0,0
242527,1,1,0,1
242528,1,0,0,0
242529,1,0,0,0
242530,1,0,0,0
242531,1,1,1,1
242532,1,1,1,1
242533,1,1,1,1
242534,1,1,1,1
242535,1,0,0,0
242536,1,1,0,0
242537,1,1,0,0
242538,1,1,1,1
242539,1,1,1,1
242540,1,1,1,1
242541,1,1,1,1
242542,1,1,1,1
242543,1,1,0,0
242544,1,1,1,1
242545,1,0,0,0
242546,1,1,1,1
242547,0,1,1,1
242548,0,1,1,1
242549,1,0,0,1
242550,1,1,1,1
242551,1,1,1,1
242552,1,0,0,0
242553,1,1,1,0
242554,1,1,1,1
242555,1,0,0,0
242556,1,1,1,1
242557,1,1,1,1
242558,0,1,1,1
242559,1,1,0,0
242560,1,1,1,1
242561,1,1,1,1
242562,1,1,0,1
242563,1,1,1,1
242564,1,1,0,0
242565,1,0,0,0
242566,1,0,0,0
242567,1,0,0,0
242568,1,1,1,1
242569,1,1,1,1
242570,1,0,0,0
242571,1,1,1,1
242572,1,0,0,0
242573,1,0,0,0
242574,1,0,0,0
242575,1,0,0,0
242576,1,0,0,0
242577,1,0,0,0
242578,1,1,1,1
242579,1,0,0,0
242580,1,1,1,1
242581,1,0,0,0
242582,1,1,1,1
242583,1,1,1,1
242584,1,1,1,1
242585,1,0,1,0
242586,1,0,0,0
242587,1,1,1,1
242588,1,1,1,1
242589,1,1,1,1
242590,1,0,0,0
242591,1,0,0,0
242592,1,0,0,0
242593,1,1,0,0
242594,1,1,1,1
242595,1,1,1,1
242596,1,1,1,1
242597,1,1,1,1
242598,1,1,1,1
242599,1,1,1,1
242600,1,0,0,0
242601,1,1,1,1
242602,1,1,1,1
242603,1,1,1,1
242604,1,1,1,1
242605,1,0,0,0
242606,1,0,0,0
242607,1,0,1,1
242608,1,0,0,0
242609,1,1,1,0
242610,1,1,1,1
242611,1,1,1,1
242612,1,1,1,1
242613,1,1,1,1
242614,1,0,1,0
242615,1,1,1,1
242616,1,1,1,1
242617,1,0,0,0
242618,1,0,0,0
242619,1,1,1,1
242620,1,1,1,1
242621,1,1,1,0
242622,0,1,1,1
242623,1,1,1,1
242624,1,1,1,1
242625,1,1,0,0
242626,0,1,0,0
242627,1,0,0,0
242628,1,1,1,0
242629,1,0,0,0
242630,1,0,0,0
242631,1,0,0,0
242632,1,0,0,0
242633,1,1,1,0
242634,0,1,1,1
242635,1,1,1,1
242636,1,1,0,1
242637,1,0,0,0
242638,0,1,0,0
242639,0,0,0,1
242640,0,0,0,1
242641,1,0,0,0
242642,0,1,0,0
242643,1,1,1,1
242644,1,1,1,1
242645,1,0,1,1
242646,1,1,1,1
242647,1,0,1,0
242648,1,0,0,0
242649,1,1,1,1
242650,1,1,1,1
242651,1,0,1,0
242652,0,1,0,1
242653,1,1,1,1
242654,1,1,1,1
242655,1,1,1,1
242656,1,0,0,0
242657,1,0,0,0
242658,1,1,1,1
242659,1,1,1,1
242660,1,1,1,1
242661,1,1,1,1
242662,1,1,1,1
242663,1,1,1,1
242664,1,0,0,1
242665,1,0,0,0
242666,1,1,1,1
242667,1,1,1,1
242668,1,1,0,1
242669,1,1,1,1
242670,1,1,1,1
242671,0,1,0,1
242672,1,1,1,1
242673,1,1,1,1
242674,1,0,0,0
242675,1,1,1,1
242676,1,0,0,0
242677,1,1,1,1
242678,1,1,0,0
242679,1,1,1,1
242680,1,1,1,1
242681,1,1,1,1
242682,1,1,1,1
242683,1,0,0,0
242684,1,0,0,0
242685,0,1,0,0
242686,0,0,0,1
242687,0,0,1,0
242688,0,1,0,0
242689,0,0,0,1
242690,0,0,1,0
242691,1,1,1,1
242692,1,1,1,1
242693,1,1,1,1
242694,0,1,1,1
242695,1,1,1,1
242696,1,1,1,1
242697,1,1,1,1
242698,0,1,1,1
242699,1,1,1,1
242700,1,1,1,1
242701,1,1,1,0
242702,1,1,1,1
242703,1,0,0,0
242704,1,1,1,1
242705,1,0,0,0
242706,1,1,1,1
242707,1,1,1,1
242708,1,1,0,0
242709,1,1,1,1
242710,1,1,1,1
242711,1,1,0,1
242712,1,1,1,1
242713,1,1,1,1
242714,1,0,0,0
242715,1,1,0,1
242716,1,0,0,0
242717,1,0,1,1
242718,1,1,1,1
242719,1,1,1,1
242720,0,1,0,1
242721,1,1,1,1
242722,1,1,1,1
242723,1,1,1,1
242724,1,1,1,1
242725,1,1,0,0
242726,1,1,1,1
242727,1,1,1,1
242728,1,0,0,0
242729,1,1,1,0
242730,1,1,1,1
242731,1,1,1,1
242732,1,0,0,0
242733,1,1,1,1
242734,1,1,1,1
242735,1,1,1,1
242736,1,0,0,0
242737,1,1,1,1
242738,1,0,0,0
242739,1,1,1,1
242740,1,1,1,1
242741,1,0,0,0
242742,1,0,0,0
242743,1,1,1,1
242744,1,1,1,1
242745,1,1,1,1
242746,1,1,1,1
242747,1,1,1,1
242748,1,0,0,0
242749,1,1,1,1
242750,1,1,1,1
242751,1,0,0,0
242752,1,1,1,1
242753,1,1,1,1
242754,1,1,1,1
242755,1,1,0,1
242756,1,1,1,1
242757,1,0,1,0
242758,1,0,1,0
242759,0,1,0,1
242760,1,0,1,0
242761,0,0,0,1
242762,0,0,0,1
242763,0,1,0,0
242764,0,1,0,0
242765,0,0,0,1
242766,0,1,0,0
242767,1,0,0,0
242768,1,0,0,0
242769,1,1,1,1
242770,1,1,1,1
242771,1,1,1,1
242772,1,0,0,0
242773,1,1,1,1
242774,1,1,1,1
242775,1,1,1,1
242776,0,1,0,0
242777,1,0,1,1
242778,1,1,1,1
242779,1,1,1,1
242780,1,1,1,1
242781,1,0,0,0
242782,1,0,0,0
242783,1,0,0,0
242784,1,0,0,0
242785,1,1,1,1
242786,1,1,1,0
242787,1,1,1,1
242788,1,1,1,1
242789,1,1,1,1
242790,1,1,1,1
242791,1,1,1,1
242792,1,1,1,1
242793,1,1,1,1
242794,1,1,0,0
242795,1,1,0,0
242796,1,1,1,1
242797,1,1,1,1
242798,1,1,1,1
242799,0,1,1,1
242800,0,0,1,0
242801,1,0,0,0
242802,1,0,0,0
242803,1,1,1,1
242804,1,0,1,1
242805,0,1,1,1
242806,1,1,1,1
242807,1,1,1,1
242808,1,1,1,1
242809,1,1,1,1
242810,1,1,1,1
242811,1,1,1,1
242812,1,1,1,1
242813,0,1,1,1
242814,1,1,1,1
242815,1,1,0,0
242816,1,0,0,0
242817,1,1,1,1
242818,1,0,0,0
242819,1,1,1,1
242820,1,1,1,1
242821,1,1,1,1
242822,1,1,1,1
242823,1,0,0,0
242824,1,0,0,0
242825,1,0,0,0
242826,1,1,1,1
242827,1,0,0,0
242828,1,1,1,1
242829,1,0,0,0
242830,1,0,0,0
242831,1,0,0,0
242832,1,0,0,0
242833,1,0,0,0
242834,1,0,0,0
242835,1,0,0,0
242836,1,0,0,0
242837,1,0,0,0
242838,1,0,0,0
242839,1,0,0,0
242840,1,0,0,0
242841,1,0,0,0
242842,1,0,0,0
242843,1,0,0,0
242844,1,0,0,0
242845,1,0,0,0
242846,1,0,0,0
242847,1,0,0,0
242848,1,0,0,0
242849,1,0,0,0
242850,1,0,0,0
242851,1,0,0,0
242852,1,0,0,0
242853,1,0,0,0
242854,1,1,1,1
242855,1,0,0,0
242856,1,1,1,1
242857,1,1,1,1
242858,1,1,1,1
242859,1,1,1,1
242860,1,1,1,1
242861,1,1,1,1
242862,1,1,1,1
242863,1,1,1,1
242864,1,1,1,1
242865,1,1,1,1
242866,1,0,0,0
242867,1,0,0,0
242868,1,1,1,1
242869,1,1,1,1
242870,1,1,1,1
242871,1,1,1,1
242872,0,1,1,0
242873,1,1,1,0
242874,1,0,0,0
242875,1,0,0,0
242876,1,1,1,1
242877,1,1,0,1
242878,1,1,1,1
242879,1,1,1,1
242880,1,0,0,0
242881,1,0,0,0
242882,1,0,0,0
242883,1,1,1,1
242884,1,1,1,1
242885,1,1,1,1
242886,1,1,1,1
242887,1,1,1,1
242888,1,1,1,1
242889,1,1,1,1
242890,1,1,1,1
242891,1,1,1,1
242892,1,1,1,1
242893,1,1,1,1
242894,1,1,1,1
242895,1,0,0,0
242896,1,0,0,0
242897,1,1,1,1
242898,1,1,0,1
242899,1,0,0,0
242900,1,0,0,1
242901,0,0,1,1
242902,1,0,0,0
242903,1,1,1,1
242904,1,0,0,0
242905,1,0,0,0
242906,1,0,0,0
242907,1,0,0,0
242908,1,0,0,0
242909,1,1,0,0
242910,1,1,1,1
242911,1,0,1,1
242912,1,1,1,1
242913,1,1,1,1
242914,1,1,1,1
242915,1,1,1,1
242916,0,1,1,1
242917,1,1,1,1
242918,1,1,1,1
242919,1,0,1,1
242920,1,0,0,0
242921,1,1,1,1
242922,1,0,0,0
242923,1,0,0,0
242924,1,0,0,0
242925,1,1,1,1
242926,1,1,0,1
242927,1,0,0,0
242928,1,1,1,1
242929,1,0,0,0
242930,1,1,1,1
242931,1,0,0,1
242932,1,1,1,1
242933,1,1,1,1
242934,1,1,1,1
242935,1,0,0,0
242936,1,1,1,1
242937,1,0,0,0
242938,1,0,0,0
242939,1,0,0,0
242940,1,1,1,1
242941,1,1,1,1
242942,1,0,0,0
242943,1,1,0,0
242944,1,1,1,1
242945,1,0,0,0
242946,1,0,0,0
242947,1,0,0,1
242948,1,0,1,0
242949,1,1,1,1
242950,1,0,0,0
242951,1,0,0,0
242952,1,1,1,1
242953,1,1,1,1
242954,1,1,1,1
242955,1,1,1,1
242956,1,1,1,1
242957,1,1,1,1
242958,1,1,1,1
242959,1,1,1,1
242960,1,1,1,1
242961,1,1,1,1
242962,1,0,0,0
242963,1,0,0,0
242964,1,0,0,0
242965,1,1,1,1
242966,1,0,0,0
242967,1,0,0,0
242968,1,0,0,0
242969,1,0,0,0
242970,1,0,0,0
242971,1,0,1,1
242972,0,0,1,1
242973,1,0,0,0
242974,1,1,1,1
242975,1,1,1,1
242976,1,1,1,1
242977,1,1,1,1
242978,1,1,1,1
242979,1,1,1,1
242980,1,1,1,0
242981,0,1,1,1
242982,1,1,1,1
242983,1,1,1,1
242984,1,1,1,1
242985,1,1,1,1
242986,1,1,1,1
242987,1,0,0,0
242988,0,0,1,0
242989,0,0,0,1
242990,0,1,0,0
242991,1,1,1,1
242992,1,1,1,1
242993,1,0,0,0
242994,1,1,1,1
242995,1,1,1,1
242996,1,0,0,0
242997,1,1,1,1
242998,1,1,1,1
242999,1,1,1,1
243000,1,1,1,1
243001,1,0,0,0
243002,1,1,1,1
243003,1,1,0,1
243004,0,1,1,1
243005,1,0,0,0
243006,0,0,1,0
243007,0,0,1,0
243008,0,0,1,0
243009,1,1,1,1
243010,1,1,1,1
243011,1,0,0,0
243012,1,0,0,0
243013,1,1,1,1
243014,1,0,1,0
243015,1,0,0,0
243016,1,0,0,0
243017,1,1,1,1
243018,1,1,1,1
243019,1,1,1,1
243020,1,0,0,0
243021,1,1,1,1
243022,1,1,1,1
243023,1,1,1,1
243024,1,1,1,1
243025,0,1,1,1
243026,1,0,0,0
243027,1,0,0,0
243028,1,0,1,1
243029,1,0,0,0
243030,1,1,1,1
243031,1,1,1,1
243032,1,0,1,0
243033,1,1,1,1
243034,1,0,0,0
243035,0,0,1,0
243036,0,0,1,0
243037,0,0,0,1
243038,0,1,0,0
243039,0,0,0,1
243040,0,1,0,0
243041,1,0,0,0
243042,1,1,1,1
243043,1,0,0,0
243044,1,0,0,0
243045,1,1,1,1
243046,1,1,0,0
243047,1,1,1,1
243048,1,1,1,1
243049,1,0,0,0
243050,1,1,1,1
243051,1,1,1,1
243052,1,1,1,1
243053,1,0,0,0
243054,1,0,0,0
243055,1,0,0,0
243056,1,0,0,0
243057,1,0,1,0
243058,1,1,0,1
243059,1,1,1,1
243060,1,1,1,0
243061,1,1,1,1
243062,1,1,1,1
243063,1,1,1,1
243064,1,1,1,1
243065,1,0,0,0
243066,1,1,1,1
243067,1,1,1,1
243068,1,1,1,1
243069,1,1,1,1
243070,1,1,1,1
243071,1,0,0,0
243072,1,1,1,1
243073,1,1,1,1
243074,1,1,1,1
243075,1,1,1,1
243076,1,1,1,1
243077,1,0,0,0
243078,1,1,0,0
243079,1,0,0,0
243080,1,1,1,1
243081,0,1,1,1
243082,1,1,1,1
243083,0,0,0,1
243084,0,1,0,0
243085,0,0,1,0
243086,0,0,0,1
243087,1,0,0,0
243088,0,0,1,0
243089,1,0,0,0
243090,0,1,0,0
243091,1,1,1,1
243092,1,1,1,1
243093,1,1,1,1
243094,1,1,1,1
243095,1,0,0,0
243096,1,1,0,0
243097,1,1,0,0
243098,1,0,0,0
243099,1,1,1,1
243100,1,1,1,1
243101,1,1,1,1
243102,1,1,1,1
243103,1,0,0,0
243104,1,0,0,0
243105,1,1,1,1
243106,1,0,0,0
243107,1,0,0,0
243108,1,0,0,0
243109,1,0,0,0
243110,1,1,0,1
243111,1,0,1,0
243112,1,1,1,1
243113,1,1,1,1
243114,1,1,1,1
243115,1,1,1,1
243116,1,0,0,0
243117,1,1,1,1
243118,1,1,0,0
243119,1,1,1,1
243120,1,1,1,1
243121,1,0,0,0
243122,1,1,1,1
243123,1,1,1,1
243124,1,1,1,1
243125,1,1,1,1
243126,1,0,0,1
243127,0,0,1,0
243128,0,1,0,0
243129,1,1,1,1
243130,1,1,0,0
243131,1,1,1,1
243132,1,1,0,0
243133,1,1,1,1
243134,1,1,1,1
243135,1,1,1,1
243136,1,1,1,1
243137,1,1,1,1
243138,1,1,1,1
243139,1,1,1,1
243140,1,1,1,1
243141,1,0,0,0
243142,1,1,1,1
243143,1,1,1,1
243144,1,1,1,1
243145,1,1,1,1
243146,1,1,1,1
243147,1,1,1,1
243148,1,1,1,1
243149,1,1,1,1
243150,1,1,1,1
243151,1,1,1,1
243152,1,1,1,0
243153,1,0,0,0
243154,1,1,0,1
243155,1,1,0,0
243156,1,1,1,1
243157,1,0,0,0
243158,1,1,1,1
243159,1,1,1,1
243160,1,1,1,1
243161,1,0,1,0
243162,0,1,0,1
243163,1,1,1,1
243164,1,0,0,0
243165,1,1,0,1
243166,1,0,1,0
243167,0,1,0,1
243168,1,1,1,1
243169,1,1,1,1
243170,1,0,1,0
243171,1,0,0,0
243172,1,1,1,1
243173,1,0,0,1
243174,1,0,0,1
243175,1,1,1,1
243176,1,1,1,1
243177,1,0,0,0
243178,1,0,0,0
243179,1,1,1,1
243180,1,1,1,1
243181,1,1,1,1
243182,1,1,1,1
243183,1,1,1,1
243184,1,1,1,1
243185,1,1,1,1
243186,1,1,1,1
243187,1,1,1,1
243188,1,0,0,0
243189,1,0,0,0
243190,1,0,0,1
243191,1,1,1,1
243192,1,1,1,1
243193,0,1,1,1
243194,1,1,1,1
243195,1,0,0,0
243196,1,0,0,0
243197,0,0,0,1
243198,0,0,1,0
243199,0,1,0,0
243200,1,0,0,0
243201,0,0,0,1
243202,0,1,0,0
243203,0,0,0,1
243204,0,0,1,0
243205,0,1,0,0
243206,1,0,0,0
243207,1,0,0,0
243208,1,0,0,0
243209,1,0,0,0
243210,1,1,1,1
243211,1,1,1,1
243212,0,1,0,1
243213,1,1,1,1
243214,1,0,1,0
243215,0,1,0,1
243216,1,1,1,1
243217,1,0,0,0
243218,1,0,0,0
243219,1,0,0,0
243220,1,1,1,1
243221,1,1,1,1
243222,1,1,1,1
243223,1,0,0,0
243224,1,1,1,1
243225,1,1,1,1
243226,1,1,1,1
243227,1,1,1,1
243228,1,1,1,0
243229,1,0,0,0
243230,1,0,0,0
243231,1,0,1,1
243232,1,0,1,1
243233,1,0,0,0
243234,1,1,0,0
243235,0,1,0,1
243236,1,0,0,0
243237,1,0,0,0
243238,1,0,0,0
243239,1,0,0,1
243240,1,0,0,0
243241,1,0,0,0
243242,1,0,0,0
243243,1,1,1,1
243244,1,0,0,0
243245,1,1,1,1
243246,1,1,1,1
243247,1,0,0,0
243248,1,1,1,1
243249,1,1,1,0
243250,1,0,0,0
243251,1,1,1,1
243252,1,1,1,1
243253,1,0,1,1
243254,1,1,1,1
243255,1,1,1,1
243256,1,0,0,0
243257,1,1,1,1
243258,1,1,1,1
243259,1,1,1,1
243260,1,0,1,0
243261,0,1,1,0
243262,1,0,1,0
243263,1,0,1,0
243264,1,0,0,0
243265,1,0,0,0
243266,1,1,0,1
243267,0,1,1,1
243268,1,0,1,0
243269,1,0,0,0
243270,1,1,1,1
243271,1,1,0,0
243272,1,0,0,0
243273,1,1,1,1
243274,0,1,1,1
243275,1,1,1,0
243276,1,1,1,1
243277,1,0,0,0
243278,1,1,0,0
243279,1,1,1,1
243280,1,1,1,1
243281,1,1,1,1
243282,1,1,1,1
243283,1,1,1,1
243284,0,0,0,1
243285,0,0,0,1
243286,0,1,0,0
243287,0,0,1,0
243288,1,0,0,0
243289,0,1,0,0
243290,0,0,1,0
243291,1,0,0,0
243292,1,0,0,0
243293,1,1,0,0
243294,1,1,1,0
243295,1,0,0,0
243296,1,1,1,1
243297,1,1,0,0
243298,1,0,0,0
243299,1,0,0,0
243300,1,1,1,1
243301,1,0,0,1
243302,1,1,1,1
243303,1,1,1,1
243304,1,0,0,0
243305,1,1,1,1
243306,1,1,1,1
243307,1,1,1,0
243308,1,0,0,0
243309,1,0,0,0
243310,1,0,0,0
243311,1,0,0,0
243312,1,1,0,0
243313,1,1,1,1
243314,1,0,0,0
243315,1,0,0,0
243316,1,1,1,1
243317,1,1,1,1
243318,1,1,1,1
243319,1,1,1,1
243320,1,0,0,0
243321,1,0,0,0
243322,1,1,1,1
243323,1,1,1,1
243324,1,1,1,1
243325,1,1,1,1
243326,1,0,0,0
243327,1,1,1,1
243328,1,1,1,1
243329,1,1,1,0
243330,1,0,0,0
243331,1,1,1,1
243332,1,1,1,1
243333,1,1,1,1
243334,1,1,1,1
243335,1,0,0,0
243336,1,1,1,1
243337,1,1,1,1
243338,1,1,1,1
243339,1,1,1,1
243340,1,1,1,1
243341,1,0,0,1
243342,1,0,1,0
243343,1,1,1,1
243344,1,1,1,1
243345,1,0,0,1
243346,1,0,0,0
243347,1,0,0,0
243348,1,1,0,1
243349,1,1,1,1
243350,1,0,0,0
243351,1,0,0,0
243352,1,1,0,1
243353,1,1,1,1
243354,0,1,0,1
243355,1,0,0,0
243356,1,1,1,1
243357,1,1,1,1
243358,1,0,0,0
243359,1,0,0,0
243360,1,1,1,1
243361,1,1,1,1
243362,1,1,1,1
243363,1,1,0,1
243364,1,1,0,1
243365,1,0,0,0
243366,1,1,1,1
243367,1,1,1,1
243368,1,1,0,0
243369,1,0,0,0
243370,1,0,0,0
243371,1,1,1,1
243372,1,1,1,0
243373,1,1,1,1
243374,1,0,0,0
243375,0,0,1,0
243376,1,0,0,0
243377,0,0,0,1
243378,0,0,0,1
243379,0,1,0,0
243380,0,0,1,0
243381,0,1,0,0
243382,1,0,0,0
243383,1,0,0,0
243384,1,0,1,0
243385,1,0,0,0
243386,1,0,0,0
243387,1,1,1,1
243388,1,0,0,0
243389,1,0,0,0
243390,1,1,1,0
243391,1,1,1,1
243392,1,1,1,1
243393,1,1,1,1
243394,1,1,1,0
243395,1,0,0,0
243396,1,0,0,1
243397,1,1,1,1
243398,1,0,0,0
243399,1,0,0,0
243400,1,0,0,0
243401,1,1,1,1
243402,1,1,1,1
243403,1,0,0,0
243404,1,0,0,0
243405,1,0,0,0
243406,1,0,0,0
243407,1,0,0,0
243408,1,1,0,0
243409,1,1,0,0
243410,1,0,0,0
243411,1,0,0,0
243412,1,1,0,0
243413,1,0,0,1
243414,1,1,1,1
243415,1,1,1,1
243416,1,0,0,0
243417,1,1,1,1
243418,1,1,1,1
243419,1,0,0,0
243420,1,0,0,0
243421,1,1,1,1
243422,1,1,1,1
243423,1,1,1,1
243424,1,1,1,0
243425,1,0,0,0
243426,1,0,0,0
243427,1,1,1,1
243428,1,1,1,1
243429,1,0,0,0
243430,1,0,1,0
243431,1,1,0,1
243432,1,0,0,0
243433,1,1,1,1
243434,1,1,1,0
243435,1,1,1,1
243436,1,1,1,1
243437,1,0,0,0
243438,1,0,0,0
243439,1,0,0,0
243440,1,0,0,0
243441,1,1,1,1
243442,1,1,1,1
243443,0,1,0,1
243444,1,0,0,0
243445,1,1,1,1
243446,1,1,1,1
243447,1,0,0,0
243448,1,1,1,1
243449,1,1,1,1
243450,1,0,0,0
243451,1,1,1,1
243452,1,1,1,1
243453,1,1,1,1
243454,1,0,0,0
243455,1,0,0,0
243456,1,0,0,0
243457,1,1,1,1
243458,1,1,0,0
243459,1,1,1,1
243460,1,0,1,0
243461,1,1,1,1
243462,1,0,1,0
243463,1,1,1,1
243464,1,0,0,0
243465,1,0,0,0
243466,1,1,0,1
243467,1,1,1,0
243468,1,0,0,0
243469,1,0,0,0
243470,1,0,0,0
243471,1,1,1,1
243472,1,1,1,1
243473,1,1,1,1
243474,1,1,0,0
243475,1,0,0,0
243476,1,0,0,0
243477,1,0,0,0
243478,1,1,1,1
243479,1,1,1,1
243480,1,0,0,0
243481,1,1,1,1
243482,1,1,1,1
243483,1,1,1,1
243484,1,1,1,1
243485,1,1,0,1
243486,1,1,1,1
243487,1,1,1,1
243488,0,1,1,1
243489,1,1,1,1
243490,1,0,0,0
243491,1,0,0,0
243492,1,1,1,1
243493,1,1,0,1
243494,0,1,0,1
243495,1,0,0,0
243496,1,0,0,0
243497,1,0,0,0
243498,1,1,0,1
243499,0,1,1,1
243500,1,0,0,0
243501,1,0,0,0
243502,1,1,1,1
243503,1,1,1,1
243504,1,1,1,1
243505,1,0,0,0
243506,1,1,0,1
243507,1,0,0,0
243508,1,1,1,1
243509,1,0,0,0
243510,1,0,0,0
243511,1,0,0,0
243512,1,1,1,1
243513,1,0,0,0
243514,1,1,1,0
243515,1,0,0,0
243516,1,0,0,0
243517,1,0,0,0
243518,1,0,0,0
243519,1,0,0,0
243520,1,1,1,1
243521,1,1,1,1
243522,1,1,1,1
243523,1,0,0,0
243524,1,1,1,1
243525,1,0,0,0
243526,1,1,1,1
243527,1,0,0,0
243528,1,1,0,0
243529,1,0,0,0
243530,1,0,1,0
243531,1,0,0,0
243532,1,1,1,1
243533,1,0,1,0
243534,1,1,1,1
243535,1,0,0,0
243536,1,0,1,0
243537,1,0,1,0
243538,1,0,0,0
243539,1,1,1,1
243540,1,0,0,0
243541,1,0,1,0
243542,1,1,1,1
243543,0,1,1,1
243544,1,0,0,0
243545,1,1,1,1
243546,1,1,1,1
243547,1,1,1,1
243548,1,0,0,0
243549,1,1,1,1
243550,1,1,1,1
243551,1,1,1,1
243552,1,0,0,0
243553,1,0,0,0
243554,1,1,1,1
243555,1,0,1,1
243556,1,0,0,0
243557,1,0,0,0
243558,1,0,0,0
243559,1,0,0,0
243560,1,0,0,0
243561,1,0,0,0
243562,1,1,0,1
243563,1,0,0,0
243564,1,0,0,0
243565,1,1,1,1
243566,1,1,1,1
243567,1,1,1,1
243568,1,1,1,1
243569,1,0,0,1
243570,1,0,0,0
243571,1,1,1,1
243572,1,0,0,0
243573,1,1,1,1
243574,1,1,1,1
243575,1,0,0,0
243576,1,0,0,0
243577,1,0,0,0
243578,1,0,0,0
243579,1,0,0,0
243580,1,0,0,0
243581,1,1,1,1
243582,1,1,1,1
243583,1,1,1,1
243584,1,1,1,1
243585,1,1,1,1
243586,1,0,0,0
243587,1,1,0,0
243588,1,1,1,1
243589,1,0,0,0
243590,1,1,1,1
243591,0,1,1,1
243592,1,0,0,0
243593,1,0,0,0
243594,1,0,0,0
243595,1,1,1,1
243596,1,1,1,1
243597,1,1,1,1
243598,1,0,0,0
243599,1,0,0,0
243600,1,1,1,1
243601,1,1,1,1
243602,1,0,0,0
243603,1,0,0,0
243604,1,0,0,0
243605,1,0,1,1
243606,1,1,0,0
243607,1,0,0,0
243608,1,0,0,0
243609,1,0,0,0
243610,1,1,0,1
243611,1,1,1,1
243612,1,1,1,1
243613,0,1,1,1
243614,1,1,1,1
243615,1,1,1,1
243616,1,0,0,0
243617,1,0,0,0
243618,1,0,0,0
243619,1,0,0,0
243620,1,1,1,1
243621,1,0,0,0
243622,1,0,0,0
243623,1,0,0,0
243624,1,0,0,0
243625,1,0,1,0
243626,1,0,0,1
243627,0,1,0,0
243628,1,0,0,0
243629,1,1,1,1
243630,0,1,0,1
243631,1,0,0,0
243632,1,0,1,1
243633,0,1,1,1
243634,0,1,1,1
243635,1,0,0,0
243636,1,0,0,0
243637,1,1,1,1
243638,1,1,0,1
243639,1,1,0,0
243640,1,1,1,0
243641,1,1,0,1
243642,1,1,1,1
243643,1,1,1,1
243644,1,0,0,0
243645,1,1,1,1
243646,1,0,0,0
243647,1,0,0,0
243648,1,0,0,0
243649,1,0,0,0
243650,1,1,0,1
243651,1,0,0,1
243652,0,1,0,1
243653,1,1,1,1
243654,1,0,0,0
243655,1,0,0,0
243656,1,1,1,1
243657,1,1,0,1
243658,1,0,0,0
243659,1,1,0,1
243660,1,0,0,0
243661,1,1,1,1
243662,1,1,0,1
243663,1,1,1,1
243664,1,0,0,0
243665,1,0,0,0
243666,1,0,0,0
243667,1,1,1,1
243668,1,0,0,0
243669,1,0,0,0
243670,1,0,0,1
243671,1,1,1,1
243672,1,0,0,0
243673,1,1,1,1
243674,1,0,0,0
243675,1,0,1,0
243676,1,1,0,0
243677,0,1,0,0
243678,0,0,1,0
243679,1,0,0,0
243680,1,1,1,1
243681,1,0,0,0
243682,1,1,0,0
243683,1,0,0,0
243684,1,0,0,0
243685,1,1,1,1
243686,1,0,0,0
243687,1,0,0,0
243688,1,1,1,1
243689,1,1,1,1
243690,1,0,0,0
243691,1,1,1,1
243692,1,0,0,0
243693,1,1,0,1
243694,1,0,0,1
243695,1,1,1,1
243696,1,1,1,1
243697,1,0,0,0
243698,1,1,1,1
243699,1,0,1,0
243700,1,1,1,1
243701,1,0,0,0
243702,1,0,0,0
243703,1,0,1,1
243704,0,1,1,1
243705,1,1,1,1
243706,1,0,0,1
243707,0,1,1,0
243708,1,1,1,1
243709,1,0,0,1
243710,1,1,1,1
243711,1,1,1,1
