# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	A05p41310.1_BraMIZ.m1	9022.0	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	A03p44190.1_BraMIZ.m1	8830.2	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	A06p30930.1_BraMIZ.m1	5113.4	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	A06p22920.1_BraMIZ.m1	4775.7	2544	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	A01p00460.1_BraMIZ.m1	4925.5	2524	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	A01p22530.1_BraMIZ.m1	5004.6	2622	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	A01p26930.1_BraMIZ.m1	4742.4	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	A07p16140.1_BraMIZ.m1	4735.9	2228	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	A03p26190.1_BraMIZ.m1	4434.7	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	A02p26080.1_BraMIZ.m1	4631.3	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	A05p28800.1_BraMIZ.m1	3782.3	2213	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	A04p15980.1_BraMIZ.m1	4399.7	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	A05p01530.1_BraMIZ.m1	4256.9	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	A03p14790.1_BraMIZ.m1	4364.1	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	A06p30580.1_BraMIZ.m1	4019.4	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	A02p42680.1_BraMIZ.m1	3932.2	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	A04p18500.1_BraMIZ.m1	3565.7	1748	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	A06p35870.1_BraMIZ.m1	3497.3	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	A09p55580.1_BraMIZ.m1	3538.9	1860	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	A01p33310.1_BraMIZ.m1	3609.8	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	A05p32710.1_BraMIZ.m1	3861.3	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	A09p10280.1_BraMIZ.m1	3683.5	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	A03p51080.1_BraMIZ.m1	3051.3	1816	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	A01p13380.1_BraMIZ.m1	3013.3	1743	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	A05p09180.1_BraMIZ.m1	3770.9	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Complete	A05p30480.1_BraMIZ.m1	3047.3	1665	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Complete	A09p42910.1_BraMIZ.m1	3428.2	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Complete	A03p22720.1_BraMIZ.m1	3120.5	1565	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	A05p40820.1_BraMIZ.m1	3086.0	1781	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	A01p44740.1_BraMIZ.m1	3252.8	1778	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	A10p00890.1_BraMIZ.m1	3363.4	1579	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	A07p18240.1_BraMIZ.m1	3255.1	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	A07p16010.1_BraMIZ.m1	3271.5	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Complete	A05p34270.1_BraMIZ.m1	3148.9	1656	https://v10-1.orthodb.org/?query=90at3699	SNF2-related, N-terminal domain
91at3699	Complete	A06p43900.1_BraMIZ.m1	3180.8	1721	https://v10-1.orthodb.org/?query=91at3699	Nucleoporin (DUF3414)
94at3699	Complete	A09p39840.1_BraMIZ.m1	2585.3	1699	https://v10-1.orthodb.org/?query=94at3699	uncharacterized protein LOC103840946
