# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	BroT27.C05g54190.1	9012.6	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	BroT27.C07g36310.1	8795.7	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	BroT27.C07g35010.1	5324.6	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	BroT27.S49g00020.1	5096.7	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	BroT27.C01g00520.1	4986.1	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	BroT27.C01g25610.1	5101.6	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	BroT27.C01g30010.1	4755.4	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	BroT27.C04g19370.1	4728.1	2226	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	BroT27.C03g27890.1	4422.5	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	BroT27.C02g32200.1	4647.9	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Missing
37at3699	Complete	BroT27.C04g40170.1	4461.6	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	BroT27.C04g01340.1	4217.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	BroT27.C03g15200.1	4402.4	1959	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	BroT27.C07g35410.1	3732.2	1886	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
