# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	BolC05g062650.2J.m1	9024.9	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	BolC07g042800.2J.m1	8815.7	4195	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	BolC07g041420.2J.m1	5041.1	2777	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	BolC03g061070.2J.m1	4845.8	2558	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	BolC01g000500.2J.m1	4977.6	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	BolC01g028330.2J.m1	5059.8	2645	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	BolC01g034830.2J.m1	4751.6	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	BolC04g023440.2J.m1	4714.4	2227	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	BolC03g029650.2J.m1	4404.3	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	BolC02g036550.2J.m1	4614.1	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	BolC05g045600.2J.m1	3940.3	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	BolC04g049880.2J.m1	4369.9	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	BolC04g002040.2J.m1	4227.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	BolC03g016150.2J.m1	4403.8	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
