# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C5G050180.1	9022.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
1at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B8G057280.1	9007.9	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B2G058410.1	8800.9	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
2at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C7G035380.1	8795.1	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B2G059640.1	5336.5	2868	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
14at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C7G034040.1	5331.4	2868	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C3G048780.1	4970.3	2515	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
15at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B6G006800.1	4968.3	2515	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101S259G000130.1	4926.1	2558	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
18at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C1G023540.1	4982.3	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C1G014680.1	5103.5	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
19at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B5G026740.1	5057.1	2651	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C1G022540.1	4751.6	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
20at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B7G031800.1	4692.7	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C4G009530.1	4756.9	2227	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
30at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B6G055800.1	4758.0	2225	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C3G013040.1	4416.7	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
31at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B8G011920.1	4363.0	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B5G034070.1	4652.8	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
33at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C2G024450.1	4635.2	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C5G033480.1	3962.3	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
34at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B1G031080.1	3951.0	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C4G038040.1	4455.4	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
37at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B1G004060.1	4438.3	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C4G000660.1	4214.6	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
38at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B6G004170.1	4204.5	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C3G080630.1	4403.7	1959	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
42at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B8G059370.1	4400.7	1959	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B2G059360.1	4009.6	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
43at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C7G034420.1	3957.1	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C2G050000.1	4016.3	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
45at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B4G007080.1	3670.8	1761	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B1G000400.1	3599.8	1742	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
49at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C4G041510.1	3597.4	1742	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C7G029070.1	3497.8	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
50at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B2G050770.1	3472.7	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C8G043260.1	3557.0	1859	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
51at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B3G004780.1	3404.6	1793	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B3G022170.1	3571.5	1806	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
53at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C6G029690.1	3611.6	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B1G032170.1	3935.0	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
58at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C5G039680.1	3930.5	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101B6G020860.1	3821.1	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
60at3699	Duplicated	rna-gnl_WGS_JASCRP_Bca101C9G062530.1	3808.6	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
