# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	HSChr05G04591	8623.7	4106	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	HSChr03G04571	8834.8	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	HSChr06G03840	5322.7	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	HSChr06G03029	4752.0	2544	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	HSChr01G00045	5012.2	2556	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	HSChr01G02417	5079.9	2644	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	HSChr01G03210	4769.3	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	HSChr07G01810	4768.1	2228	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	HSChr03G02687	4419.8	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	HSChr02G02810	4654.0	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	HSChr05G03168	3983.5	2342	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	HSChr04G01925	4407.4	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	HSChr05G00145	4247.5	2187	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	HSChr03G01510	4403.3	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	HSChr06G03794	4042.2	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	HSChr02G04606	3951.7	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	HSChr04G02186	3536.4	1747	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	HSChr06G04321	3495.5	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	HSChr09G06256	3715.8	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	HSChr07G03374	3610.5	1802	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	HSChr05G03612	3885.7	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	HSChr09G01042	3817.4	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	HSChr01G01409	3206.6	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	HSChr03G05265	3075.4	1799	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	HSChr05G00920	3864.5	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Complete	HSChr05G03346	2786.3	1481	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Complete	HSChr09G04938	3562.4	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Complete	HSChr03G02314	3369.8	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	HSChr05G04644	3085.9	1781	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	HSChr01G05064	3207.2	1773	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	HSChr10G00084	3344.0	1579	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	HSChr07G02039	3283.6	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	HSChr07G01795	3353.0	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Complete	HSChr05G03792	3253.5	1679	https://v10-1.orthodb.org/?query=90at3699	SNF2-related, N-terminal domain
91at3699	Complete	HSChr06G05168	3198.4	1721	https://v10-1.orthodb.org/?query=91at3699	Nucleoporin (DUF3414)
94at3699	Complete	HSChr09G04538	2582.5	1681	https://v10-1.orthodb.org/?query=94at3699	uncharacterized protein LOC103840946
96at3699	Complete	HSChr01G00537	2888.3	1540	https://v10-1.orthodb.org/?query=96at3699	Tetratricopeptide repeat (TPR)-like superfamily protein
97at3699	Complete	HSChr07G03234	2913.7	1505	https://v10-1.orthodb.org/?query=97at3699	DNA-directed DNA polymerase, family B, exonuclease domain
98at3699	Complete	HSChr03G02225	3025.0	1511	https://v10-1.orthodb.org/?query=98at3699	RNA polymerase Rpb1, domain 3
102at3699	Complete	HSChr03G00583	3128.8	1435	https://v10-1.orthodb.org/?query=102at3699	Zinc finger, RING-type
103at3699	Complete	HSChr03G03761	3311.1	1602	https://v10-1.orthodb.org/?query=103at3699	Proteasome activator Blm10, mid region
107at3699	Complete	HSChr04G00145	3196.0	1535	https://v10-1.orthodb.org/?query=107at3699	Sec7, C-terminal
112at3699	Complete	HSChr01G00948	2924.3	1505	https://v10-1.orthodb.org/?query=112at3699	tRNA/rRNA methyltransferase, SpoU type
113at3699	Complete	HSChr09G07113	3279.4	1541	https://v10-1.orthodb.org/?query=113at3699	Sec7, C-terminal
115at3699	Complete	HSChr04G02951	3027.2	1483	https://v10-1.orthodb.org/?query=115at3699	Protein SHOOT GRAVITROPISM 6
119at3699	Complete	HSChr07G03738	2881.3	1394	https://v10-1.orthodb.org/?query=119at3699	UDP-glucose:Glycoprotein Glucosyltransferase
121at3699	Complete	HSChr02G02014	2988.0	1441	https://v10-1.orthodb.org/?query=121at3699	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
125at3699	Complete	HSChr05G03157	2806.9	1539	https://v10-1.orthodb.org/?query=125at3699	Autophagy-related, C-terminal
132at3699	Complete	HSChr08G02617	2672.9	1384	https://v10-1.orthodb.org/?query=132at3699	THO complex, subunitTHOC2, C-terminal
134at3699	Complete	HSChr09G00098	3118.1	1562	https://v10-1.orthodb.org/?query=134at3699	Vacuolar protein sorting-associated protein 8, central domain
141at3699	Complete	HSChr06G04390	2955.1	1576	https://v10-1.orthodb.org/?query=141at3699	Protein RST1
142at3699	Complete	HSChr01G00774	2675.9	1581	https://v10-1.orthodb.org/?query=142at3699	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
143at3699	Complete	HSChr05G04423	2804.1	1359	https://v10-1.orthodb.org/?query=143at3699	Mediator complex, subunit Med14
145at3699	Complete	HSChr03G03873	2658.7	1462	https://v10-1.orthodb.org/?query=145at3699	AAA ATPase, AAA+ lid domain
148at3699	Complete	HSChr10G00059	2812.6	1408	https://v10-1.orthodb.org/?query=148at3699	CLU central domain
155at3699	Duplicated	HSChr02G02159	2667.2	1327	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
155at3699	Duplicated	HSChr07G03723	2451.9	1298	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
164at3699	Complete	HSChr10G02275	2786.3	1406	https://v10-1.orthodb.org/?query=164at3699	WD40 repeat
169at3699	Missing
172at3699	Complete	HSChr04G02235	2740.4	1283	https://v10-1.orthodb.org/?query=172at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
173at3699	Duplicated	HSChr10G00259	2871.2	1344	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
173at3699	Duplicated	HSChr09G01271	2574.1	1321	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
177at3699	Duplicated	HSChr01G00496	2917.8	1382	https://v10-1.orthodb.org/?query=177at3699	Myosin head, motor domain
177at3699	Duplicated	HSChr03G06019	2819.7	1382	https://v10-1.orthodb.org/?query=177at3699	Myosin head, motor domain
178at3699	Complete	HSChr08G02374	3224.2	1637	https://v10-1.orthodb.org/?query=178at3699	HECT domain
179at3699	Duplicated	HSChr07G02934	2539.3	1208	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
179at3699	Duplicated	HSChr07G03979	2633.8	1206	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
182at3699	Complete	HSChr03G00586	2719.1	1239	https://v10-1.orthodb.org/?query=182at3699	Magnesium-chelatase subunit ChlH, chloroplastic
185at3699	Complete	HSChr06G01170	2627.9	1249	https://v10-1.orthodb.org/?query=185at3699	ABC-2 type transporter
