# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	C05p076650.1_BolYGL	9011.7	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	C07p071790.1_BolYGL	8788.7	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Fragmented	C07p070250.1_BolYGL	2601.8	1537	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	C03p069210.1_BolYGL	5089.4	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	C01p000720.1_BolYGL	4980.9	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	C01p032070.1_BolYGL	5101.6	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	C01p042390.1_BolYGL	4753.8	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	C04p026190.1_BolYGL	4758.4	2226	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	C03p031990.1_BolYGL	4417.5	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	C02p042210.1_BolYGL	4639.6	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	C05p058150.1_BolYGL	3982.8	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	C04p061170.1_BolYGL	4460.4	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	C04p001810.1_BolYGL	4238.0	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	C03p017060.1_BolYGL	4403.9	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	C07p070680.1_BolYGL	4019.8	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	C02p073630.1_BolYGL	4007.8	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	C04p065030.1_BolYGL	3599.5	1742	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	C07p064550.1_BolYGL	3491.0	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	C08p060350.1_BolYGL	3710.3	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	C06p048520.1_BolYGL	3611.1	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	C05p064470.1_BolYGL	3932.9	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	C09p020530.1_BolYGL	3631.5	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	C07p079980.1_BolYGL	3146.7	1824	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	C01p018420.1_BolYGL	3263.4	1822	https://v10-1.orthodb.org/?query=62at3699	Separase
