# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Duplicated	BjuA05G36310PM.1	8623.7	4106	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
1at3699	Duplicated	BjuB01G00850PM.1	8617.4	4103	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Duplicated	BjuA03G18120PM.1	8833.4	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
2at3699	Duplicated	BjuB02G61000PM.1	8808.6	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Duplicated	BjuA06G11690PM.1	5299.6	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
14at3699	Duplicated	BjuB02G62120PM.1	5224.8	2830	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Duplicated	BjuA06G18660PM.1	5108.8	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
15at3699	Duplicated	BjuB06G33360PM.1	5073.1	2572	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Duplicated	BjuA01G44760PM.1	5011.9	2556	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
18at3699	Duplicated	BjuB05G59550PM.1	4905.1	2527	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Duplicated	BjuA01G25110PM.1	5108.2	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
19at3699	Duplicated	BjuB05G21670PM.1	5047.7	2651	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Duplicated	BjuB07G34110PM.1	4752.9	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
20at3699	Duplicated	BjuA01G15500PM.1	4633.6	2175	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Duplicated	BjuA07G14100PM.1	4769.9	2228	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
30at3699	Duplicated	BjuB06G39620PM.1	4758.8	2225	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Duplicated	BjuA03G34530PM.1	4432.3	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
31at3699	Duplicated	BjuB08G32840PM.1	4405.3	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Fragmented	BjuB05G16960PM.1	3383.7	1675	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Duplicated	BjuA05G23930PM.1	4012.8	2342	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
34at3699	Duplicated	BjuB01G13290PM.1	3939.5	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Duplicated	BjuA04G13670PM.1	4467.9	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
37at3699	Duplicated	BjuB01G32050PM.1	4443.0	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Duplicated	BjuA05G01150PM.1	4256.9	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
38at3699	Duplicated	BjuB06G53500PM.1	4186.1	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Duplicated	BjuA03G44750PM.1	4403.3	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
42at3699	Duplicated	BjuB08G45630PM.1	4401.1	1959	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Fragmented	BjuA06G12090PM.1	2019.1	1068	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Duplicated	BjuB04G47650PM.1	4011.4	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
45at3699	Duplicated	BjuA02G02650PM.1	4011.1	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Duplicated	BjuA04G15680PM.1	3606.4	1747	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
49at3699	Duplicated	BjuB01G34650PM.1	3608.9	1743	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Duplicated	BjuA06G07380PM.1	3493.8	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
50at3699	Duplicated	BjuB02G53750PM.1	3465.8	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Duplicated	BjuA09G07050PM.1	3707.3	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
51at3699	Duplicated	BjuB03G33860PM.1	3705.0	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Duplicated	BjuB03G19870PM.1	3575.4	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
53at3699	Duplicated	BjuA07G26730PM.1	3611.9	1802	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Duplicated	BjuA05G27660PM.1	3944.6	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
58at3699	Duplicated	BjuB01G09590PM.1	3880.4	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Duplicated	BjuB06G24310PM.1	3776.6	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
60at3699	Duplicated	BjuA09G47340PM.1	3609.7	1680	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	BjuA01G33140PM.1	3263.4	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	BjuA03G11940PM.1	3174.4	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	BjuB05G47840PM.1	3144.2	1823	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	BjuB02G64470PM.1	3148.6	1820	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Duplicated	BjuA05G07660PM.1	3850.1	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
71at3699	Duplicated	BjuB06G46800PM.1	3804.4	1766	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Duplicated	BjuA05G25580PM.1	3063.4	1665	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
74at3699	Duplicated	BjuB01G11600PM.1	2878.4	1545	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Duplicated	BjuA09G18300PM.1	3561.5	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
75at3699	Duplicated	BjuB08G06400PM.1	3543.8	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Duplicated	BjuA03G37550PM.1	3367.1	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
