# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	BroT26.C05g54660.1	9021.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
2at3699	Complete	BroT26.C07g36770.1	8784.6	4198	https://v10-1.orthodb.org/?query=2at3699	Zinc finger, RING/FYVE/PHD-type
14at3699	Complete	BroT26.C07g35460.1	5325.2	2870	https://v10-1.orthodb.org/?query=14at3699	Vacuolar protein sorting-associated protein 13, N-terminal domain
15at3699	Complete	BroT26.S51g00010.1	4760.4	2535	https://v10-1.orthodb.org/?query=15at3699	Phosphatidylinositol 3-/4-kinase, catalytic domain
18at3699	Complete	BroT26.C01g00520.1	4995.2	2557	https://v10-1.orthodb.org/?query=18at3699	Spatacsin, C-terminal domain
19at3699	Complete	BroT26.C01g26470.1	5099.0	2657	https://v10-1.orthodb.org/?query=19at3699	Vacuolar protein sorting-associated protein 13, C-terminal
20at3699	Complete	BroT26.C01g31120.1	4755.4	2269	https://v10-1.orthodb.org/?query=20at3699	BEACH domain
30at3699	Complete	BroT26.C04g20060.1	4726.5	2226	https://v10-1.orthodb.org/?query=30at3699	DnaJ domain
31at3699	Complete	BroT26.C03g28000.1	4417.9	2165	https://v10-1.orthodb.org/?query=31at3699	Zinc finger FYVE domain protein
33at3699	Complete	BroT26.C02g32340.1	4648.1	2306	https://v10-1.orthodb.org/?query=33at3699	Protein ILITYHIA
34at3699	Complete	BroT26.C05g39390.1	3981.7	2341	https://v10-1.orthodb.org/?query=34at3699	Kinesin motor domain
37at3699	Complete	BroT26.C04g41500.1	4459.8	2264	https://v10-1.orthodb.org/?query=37at3699	FMP27,  C-terminal
38at3699	Complete	BroT26.C04g01600.1	4217.4	2188	https://v10-1.orthodb.org/?query=38at3699	WD40 repeat
42at3699	Complete	BroT26.C03g15280.1	4403.8	1964	https://v10-1.orthodb.org/?query=42at3699	Glutamate synthase, alpha subunit, C-terminal
43at3699	Complete	BroT26.C07g35840.1	4024.0	2061	https://v10-1.orthodb.org/?query=43at3699	Sec39 domain
45at3699	Complete	BroT26.C02g51360.1	4010.3	1817	https://v10-1.orthodb.org/?query=45at3699	DExH-box ATP-dependent RNA helicase DExH14
49at3699	Complete	BroT26.C04g44480.1	3594.8	1741	https://v10-1.orthodb.org/?query=49at3699	Embryo defective 2410
50at3699	Complete	BroT26.C07g30680.1	3491.6	1793	https://v10-1.orthodb.org/?query=50at3699	Thyroid adenoma-associated-like protein
51at3699	Complete	BroT26.C08g43670.1	3703.0	1901	https://v10-1.orthodb.org/?query=51at3699	DNA2/NAM7 helicase, AAA domain
53at3699	Complete	BroT26.C06g32390.1	3603.6	1804	https://v10-1.orthodb.org/?query=53at3699	Protein SWEETIE
58at3699	Complete	BroT26.C05g44250.1	3930.5	1788	https://v10-1.orthodb.org/?query=58at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
60at3699	Complete	BroT26.C09g11110.1	3816.5	1747	https://v10-1.orthodb.org/?query=60at3699	Callose synthase 5
62at3699	Duplicated	BroT26.C07g43760.1	3135.0	1824	https://v10-1.orthodb.org/?query=62at3699	Separase
62at3699	Duplicated	BroT26.C01g16050.1	3238.4	1822	https://v10-1.orthodb.org/?query=62at3699	Separase
71at3699	Complete	BroT26.C04g10360.1	3875.0	1767	https://v10-1.orthodb.org/?query=71at3699	1,3-beta-glucan synthase subunit FKS1-like, domain-1
74at3699	Complete	BroT26.C05g41650.1	3048.0	1665	https://v10-1.orthodb.org/?query=74at3699	Kinesin motor domain
75at3699	Duplicated	BroT26.C08g30650.1	3554.0	1715	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
75at3699	Duplicated	BroT26.C04g30890.1	3408.0	1714	https://v10-1.orthodb.org/?query=75at3699	SNF2-related, N-terminal domain
78at3699	Complete	BroT26.C03g23970.1	3359.7	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Duplicated	BroT26.C01g50660.1	3283.2	1774	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
79at3699	Duplicated	BroT26.C05g55180.1	3106.6	1759	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	BroT26.C05g00830.1	3347.1	1577	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	BroT26.C06g15030.1	3280.2	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	BroT26.C07g20700.1	3346.9	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Complete	BroT26.C05g46020.1	3259.5	1678	https://v10-1.orthodb.org/?query=90at3699	SNF2-related, N-terminal domain
91at3699	Complete	BroT26.C07g53600.1	3183.5	1721	https://v10-1.orthodb.org/?query=91at3699	Nucleoporin (DUF3414)
94at3699	Complete	BroT26.C08g27140.1	2522.7	1694	https://v10-1.orthodb.org/?query=94at3699	uncharacterized protein LOC103840946
96at3699	Complete	BroT26.C01g06100.1	2992.8	1542	https://v10-1.orthodb.org/?query=96at3699	Tetratricopeptide repeat (TPR)-like superfamily protein
97at3699	Complete	BroT26.C06g30940.1	2927.8	1505	https://v10-1.orthodb.org/?query=97at3699	DNA-directed DNA polymerase, family B, exonuclease domain
98at3699	Complete	BroT26.C03g22920.1	3022.9	1511	https://v10-1.orthodb.org/?query=98at3699	RNA polymerase Rpb1, domain 3
102at3699	Complete	BroT26.C03g06060.1	3116.8	1435	https://v10-1.orthodb.org/?query=102at3699	Zinc finger, RING-type
103at3699	Complete	BroT26.C03g39830.1	3310.2	1602	https://v10-1.orthodb.org/?query=103at3699	Proteasome activator Blm10, mid region
107at3699	Complete	BroT26.C04g25700.1	3175.4	1535	https://v10-1.orthodb.org/?query=107at3699	Sec7, C-terminal
112at3699	Complete	BroT26.C01g10760.1	2896.1	1505	https://v10-1.orthodb.org/?query=112at3699	tRNA/rRNA methyltransferase, SpoU type
113at3699	Complete	BroT26.C08g52150.1	3271.0	1541	https://v10-1.orthodb.org/?query=113at3699	Sec7, C-terminal
115at3699	Complete	BroT26.C04g52310.1	3027.3	1483	https://v10-1.orthodb.org/?query=115at3699	Protein SHOOT GRAVITROPISM 6
119at3699	Complete	BroT26.C06g36410.1	2659.2	1394	https://v10-1.orthodb.org/?query=119at3699	UDP-glucose:Glycoprotein Glucosyltransferase
121at3699	Complete	BroT26.C02g22930.1	2905.6	1440	https://v10-1.orthodb.org/?query=121at3699	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
125at3699	Complete	BroT26.C05g39220.1	2805.2	1539	https://v10-1.orthodb.org/?query=125at3699	Autophagy-related, C-terminal
132at3699	Complete	BroT26.C03g60850.1	2933.2	1502	https://v10-1.orthodb.org/?query=132at3699	THO complex, subunitTHOC2, C-terminal
134at3699	Complete	BroT26.C09g01120.1	3103.2	1562	https://v10-1.orthodb.org/?query=134at3699	Vacuolar protein sorting-associated protein 8, central domain
141at3699	Complete	BroT26.C07g29880.1	3033.0	1594	https://v10-1.orthodb.org/?query=141at3699	Protein RST1
142at3699	Complete	BroT26.C01g08730.1	2648.8	1580	https://v10-1.orthodb.org/?query=142at3699	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
143at3699	Complete	BroT26.C05g52910.1	2775.9	1358	https://v10-1.orthodb.org/?query=143at3699	Mediator complex, subunit Med14
145at3699	Complete	BroT26.C03g40810.1	2634.4	1485	https://v10-1.orthodb.org/?query=145at3699	AAA ATPase, AAA+ lid domain
148at3699	Complete	BroT26.C05g00610.1	2831.6	1399	https://v10-1.orthodb.org/?query=148at3699	CLU central domain
155at3699	Duplicated	BroT26.C06g36220.1	2574.8	1331	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
155at3699	Duplicated	BroT26.C02g25020.1	2659.4	1326	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
164at3699	Complete	BroT26.C09g47450.1	2788.3	1406	https://v10-1.orthodb.org/?query=164at3699	WD40 repeat
169at3699	Complete	BroT26.C08g11820.1	2333.5	1226	https://v10-1.orthodb.org/?query=169at3699	FAD dependent oxidoreductase
172at3699	Complete	BroT26.C04g45020.1	2730.5	1283	https://v10-1.orthodb.org/?query=172at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
173at3699	Duplicated	BroT26.C05g02260.1	2869.1	1344	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
173at3699	Duplicated	BroT26.C09g13610.1	2568.9	1322	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
177at3699	Duplicated	BroT26.C01g05400.1	2913.4	1382	https://v10-1.orthodb.org/?query=177at3699	Myosin head, motor domain
177at3699	Duplicated	BroT26.C07g50100.1	2832.8	1382	https://v10-1.orthodb.org/?query=177at3699	Myosin head, motor domain
178at3699	Complete	BroT26.C03g63790.1	3221.8	1637	https://v10-1.orthodb.org/?query=178at3699	HECT domain
179at3699	Duplicated	BroT26.C06g39190.1	2621.2	1206	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
179at3699	Duplicated	BroT26.C06g26750.1	2632.3	1205	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
182at3699	Complete	BroT26.C03g06090.1	2718.5	1239	https://v10-1.orthodb.org/?query=182at3699	Magnesium-chelatase subunit ChlH, chloroplastic
185at3699	Complete	BroT26.C05g12820.1	2718.2	1274	https://v10-1.orthodb.org/?query=185at3699	ABC-2 type transporter
190at3699	Complete	BroT26.C02g19070.1	2640.6	1263	https://v10-1.orthodb.org/?query=190at3699	Cleavage and polyadenylation specificity factor subunit 1
192at3699	Complete	BroT26.C02g12220.1	2429.0	1205	https://v10-1.orthodb.org/?query=192at3699	DNA-directed RNA polymerase subunit
196at3699	Complete	BroT26.C09g21180.1	2441.5	1419	https://v10-1.orthodb.org/?query=196at3699	GYF domain
213at3699	Complete	BroT26.C04g54090.1	2171.8	1342	https://v10-1.orthodb.org/?query=213at3699	Putative zinc-finger domain
214at3699	Complete	BroT26.C03g15880.1	2158.1	1346	https://v10-1.orthodb.org/?query=214at3699	Protein SHORTAGE IN CHIASMATA 1
217at3699	Complete	BroT26.C09g14570.1	2474.7	1271	https://v10-1.orthodb.org/?query=217at3699	Zinc finger, C5HC2-type
223at3699	Complete	BroT26.C05g40770.1	2744.0	1280	https://v10-1.orthodb.org/?query=223at3699	Pentatricopeptide repeat
224at3699	Complete	BroT26.C03g08990.1	127.2	52	https://v10-1.orthodb.org/?query=224at3699	Cytoplasmic FMR1-interacting
226at3699	Duplicated	BroT26.C09g37600.1	2588.1	1246	https://v10-1.orthodb.org/?query=226at3699	Protein TORNADO 1
226at3699	Duplicated	BroT26.C09g37690.1	2399.6	1189	https://v10-1.orthodb.org/?query=226at3699	Protein TORNADO 1
227at3699	Duplicated	BroT26.C05g53900.1	2064.5	1136	https://v10-1.orthodb.org/?query=227at3699	Dicer dimerisation domain
227at3699	Duplicated	BroT26.C05g53870.1	2063.7	1136	https://v10-1.orthodb.org/?query=227at3699	Dicer dimerisation domain
235at3699	Duplicated	BroT26.C09g14160.1	2407.2	1272	https://v10-1.orthodb.org/?query=235at3699	RNA polymerase Rpb1, domain 3
235at3699	Duplicated	BroT26.C04g23580.1	2414.2	1267	https://v10-1.orthodb.org/?query=235at3699	RNA polymerase Rpb1, domain 3
236at3699	Complete	BroT26.C05g42540.1	2617.9	1271	https://v10-1.orthodb.org/?query=236at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
238at3699	Complete	BroT26.C08g35040.1	2485.9	1209	https://v10-1.orthodb.org/?query=238at3699	ABC transporter type 1, transmembrane domain
245at3699	Complete	BroT26.C04g26290.1	2276.1	1349	https://v10-1.orthodb.org/?query=245at3699	Eukaryotic translation initiation factor 4G
255at3699	Complete	BroT26.C03g59030.1	2368.3	1144	https://v10-1.orthodb.org/?query=255at3699	ATP-dependent RNA helicase Ski2, C-terminal
260at3699	Complete	BroT26.C08g37230.1	2364.7	1109	https://v10-1.orthodb.org/?query=260at3699	Metal ion-binding protein
267at3699	Complete	BroT26.C05g15190.1	2587.2	1254	https://v10-1.orthodb.org/?query=267at3699	Four-carbon acid sugar kinase, N-terminal domain
268at3699	Complete	BroT26.C09g46090.1	2485.7	1198	https://v10-1.orthodb.org/?query=268at3699	Sec7 domain
278at3699	Complete	BroT26.C09g17470.1	2372.3	1150	https://v10-1.orthodb.org/?query=278at3699	Leucine-rich repeat
286at3699	Complete	BroT26.C03g28120.1	2371.5	1182	https://v10-1.orthodb.org/?query=286at3699	Polymerase, nucleotidyl transferase domain
289at3699	Complete	BroT26.C03g46850.1	2024.1	1057	https://v10-1.orthodb.org/?query=289at3699	Nucleoporin, Nup133/Nup155-like, C-terminal
290at3699	Complete	BroT26.C05g44310.1	2057.4	1199	https://v10-1.orthodb.org/?query=290at3699	NB-ARC
293at3699	Complete	BroT26.C07g31470.1	2494.0	1250	https://v10-1.orthodb.org/?query=293at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
294at3699	Complete	BroT26.C01g06420.1	2028.5	1236	https://v10-1.orthodb.org/?query=294at3699	Enhancer of polycomb-like, N-terminal
295at3699	Complete	BroT26.C04g30810.1	2116.7	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
301at3699	Complete	BroT26.C09g20690.1	2206.4	1042	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
303at3699	Complete	BroT26.C06g38890.1	2325.4	1169	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
304at3699	Complete	BroT26.C06g32050.1	2253.0	1152	https://v10-1.orthodb.org/?query=304at3699	DNA ligase
308at3699	Complete	BroT26.C08g10990.1	2322.5	1242	https://v10-1.orthodb.org/?query=308at3699	Fanconi anaemia protein FANCD2
313at3699	Complete	BroT26.C09g52130.1	2297.0	1172	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
315at3699	Complete	BroT26.C06g43310.1	2446.9	1132	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
317at3699	Complete	BroT26.C05g53210.1	2400.5	1145	https://v10-1.orthodb.org/?query=317at3699	Peptidase M41
323at3699	Complete	BroT26.C04g00090.1	2079.0	1091	https://v10-1.orthodb.org/?query=323at3699	Mediator of RNA polymerase II transcription subunit 33B
327at3699	Complete	BroT26.C06g15010.1	1452.3	1696	https://v10-1.orthodb.org/?query=327at3699	A0A087GTA1_ARAAL
329at3699	Complete	BroT26.C04g30820.1	2026.6	961	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
333at3699	Complete	BroT26.C09g01430.1	2083.5	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
334at3699	Complete	BroT26.C04g28370.1	2072.7	1032	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
340at3699	Complete	BroT26.C01g11940.1	2684.8	1544	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
343at3699	Complete	BroT26.C08g48620.1	2175.4	1101	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
345at3699	Duplicated	BroT26.C08g33490.1	2476.6	1173	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	BroT26.C04g28460.1	2482.4	1168	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
347at3699	Complete	BroT26.C01g36810.1	1958.7	1013	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
348at3699	Complete	BroT26.C09g26880.1	2194.5	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
353at3699	Complete	BroT26.C06g02420.1	2164.2	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
363at3699	Complete	BroT26.C06g02860.1	2090.4	1030	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
364at3699	Complete	BroT26.C08g37490.1	2148.6	1070	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
368at3699	Complete	BroT26.C03g76360.1	2586.2	1485	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
369at3699	Complete	BroT26.C09g54060.1	2247.2	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
370at3699	Complete	BroT26.C02g00250.1	2151.9	1142	https://v10-1.orthodb.org/?query=370at3699	Symplekin/Pta1, N-terminal
372at3699	Complete	BroT26.C05g25370.1	2381.1	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
375at3699	Complete	BroT26.C08g35190.1	2139.8	1058	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
379at3699	Complete	BroT26.C03g30420.1	2169.6	1145	https://v10-1.orthodb.org/?query=379at3699	PRD1
390at3699	Missing
392at3699	Complete	BroT26.C01g14650.1	1992.6	1065	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
396at3699	Complete	BroT26.C05g01260.1	2165.3	1005	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
398at3699	Complete	BroT26.C05g40790.1	2050.0	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
405at3699	Complete	BroT26.C05g19860.1	2114.5	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
411at3699	Complete	BroT26.C03g25220.1	2331.3	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
419at3699	Duplicated	BroT26.C07g39770.1	2180.6	1118	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
419at3699	Duplicated	BroT26.C06g07980.1	1956.5	1084	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
420at3699	Complete	BroT26.C02g30990.1	2063.9	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
431at3699	Complete	BroT26.C02g45500.1	1948.4	883	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
434at3699	Complete	BroT26.C03g32560.1	2225.9	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
435at3699	Complete	BroT26.C02g47760.1	2196.6	1223	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
436at3699	Complete	BroT26.C05g42100.1	2036.1	956	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
438at3699	Complete	BroT26.C06g41240.1	2051.8	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
450at3699	Complete	BroT26.C05g53100.1	2176.8	1045	https://v10-1.orthodb.org/?query=450at3699	Exportin-4 protein
452at3699	Missing
462at3699	Complete	BroT26.C02g15690.1	1566.4	967	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
464at3699	Complete	BroT26.C07g04000.1	1947.7	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
469at3699	Complete	BroT26.C01g11360.1	1941.4	971	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
470at3699	Complete	BroT26.C02g29840.1	2220.6	1236	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
474at3699	Duplicated	BroT26.C04g34840.1	1869.2	939	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	BroT26.C03g46810.1	1781.1	930	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
475at3699	Complete	BroT26.C09g59700.1	1883.9	1029	https://v10-1.orthodb.org/?query=475at3699	JmjN domain
476at3699	Complete	BroT26.C09g59070.1	2295.9	1024	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
477at3699	Missing
481at3699	Complete	BroT26.C01g17890.1	1939.5	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
488at3699	Complete	BroT26.C04g32070.1	1890.2	972	https://v10-1.orthodb.org/?query=488at3699	HECT domain
490at3699	Complete	BroT26.C07g30150.1	1841.8	1116	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
497at3699	Complete	BroT26.C03g57090.1	1944.7	1061	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
501at3699	Complete	BroT26.C02g40090.1	2322.1	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
503at3699	Complete	BroT26.C03g76880.1	2053.2	1041	https://v10-1.orthodb.org/?query=503at3699	Trafficking protein particle complex subunit 11
505at3699	Complete	BroT26.C06g13720.1	2127.2	1017	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
506at3699	Complete	BroT26.C07g09290.1	2071.6	974	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
507at3699	Complete	BroT26.C03g55050.1	1955.5	938	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
509at3699	Complete	BroT26.C03g52510.1	2101.7	972	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
515at3699	Complete	BroT26.C09g30560.1	1676.1	1016	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
525at3699	Missing
527at3699	Complete	BroT26.C01g37760.1	1833.9	960	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
529at3699	Complete	BroT26.C08g09120.1	1734.1	928	https://v10-1.orthodb.org/?query=529at3699	Pyrrolo-quinoline quinone-like domain
